ReviewId,ReviewerId,ExpertiseLevel
238,1000086,0.0
239,1000044,0.0
239,1000053,0.441489361702
240,1000029,0.709756097561
241,1000007,0.544963607061
241,1000011,0.668649464252
242,1000003,0.0250187806498
242,1000022,0.0148514851485
242,1000030,0.0273364485981
243,1000007,0.546544329185
243,1000011,0.669719347925
244,1000009,0.377528089814
245,1000007,1.63329831933
246,1000007,0.352857877057
247,1000006,0.0727272727273
247,1000026,1.52380952381
248,1000003,0.242366335587
248,1000022,0.845502975131
249,1000007,1.42765072765
249,1000011,1.52227074236
250,1000003,0.45812431843
251,1000007,0.14548529823
251,1000015,0.104976134043
252,1000015,1.54829059829
253,1000009,0.741452588772
254,1000009,0.764102082942
255,1000009,0.785535555556
256,1000010,1.64130434783
256,1000018,0.929393939394
257,1000015,1.56906779661
258,1000015,0.423455046873
259,1000015,0.0839492072024
260,1000019,0.705697278912
261,1000019,0.713043478261
262,1000009,0.506739089325
263,1000009,0.523221719473
264,1000009,1.59397590361
265,1000015,0.214919354839
266,1000007,0.0240023912719
266,1000011,0.0294072511035
267,1000009,0.196050670658
267,1000015,0.161413161411
268,1000011,0.294796163262
269,1000013,1.2
269,1000015,1.4015037594
270,1000004,0.122431414739
270,1000007,0.17105738747
270,1000011,0.207330272159
271,1000006,1.09813664596
271,1000015,1.42089552239
272,1000006,0.0
273,1000020,1.39304347826
273,1000022,0.376363636364
274,1000020,0.0
274,1000022,0.730612244898
275,1000035,0.016853909465
276,1000020,0.034188034188
276,1000026,0.818181818182
277,1000010,1.16666666667
277,1000018,1.2015060241
278,1000011,2.06555555556
278,1000020,1.37033898305
279,1000011,2.06613924051
280,1000004,1.25178571429
280,1000015,1.25666666667
281,1000004,0.309771573604
281,1000009,0.406385869565
282,1000004,1.22562189055
282,1000007,1.39377192982
283,1000004,0.019801980198
283,1000007,0.0
284,1000004,0.0197044334975
284,1000007,0.00174825174825
285,1000004,0.000596463705592
285,1000007,0.00020361385505
286,1000004,0.0109595462429
286,1000007,0.00445355347895
287,1000004,0.104253590111
287,1000007,0.0427891569392
288,1000004,0.112335877058
288,1000007,0.0464893740517
289,1000004,0.240034965035
290,1000118,0.0
290,1000131,0.0
291,1000118,1.5
291,1000131,1.5
292,1000118,2.75
292,1000131,2.75
293,1000020,0.453563942191
293,1000022,0.106052954565
294,1000011,0.518469912421
295,1000011,2.08535825545
296,1000011,2.09130434783
297,1000018,0.0408848470723
297,1000029,0.0353123374089
298,1000055,0.0633804514976
298,1000132,0.0
300,1000009,0.794742838542
301,1000007,1.25404580153
302,1000079,0.909090909091
303,1000015,1.48345588235
304,1000079,0.8
305,1000036,2.14285714286
306,1000004,0.00629944391492
306,1000007,0.00260243119761
307,1000004,0.551769406393
307,1000007,0.65494200706
308,1000004,0.0147595545783
308,1000007,0.00634053371792
309,1000003,0.43217006057
309,1000007,0.463170631985
310,1000030,0.404166666667
311,1000015,0.643912834994
312,1000009,0.801563150771
313,1000014,0.362343815077
314,1000007,0.467072475462
314,1000009,0.530415253704
315,1000004,0.568574635241
316,1000004,0.193717455707
316,1000022,0.0741526748971
317,1000007,1.20639880952
318,1000015,1.49964028777
319,1000120,0.0
320,1000055,1.55882352941
321,1000055,0.0227461515013
321,1000078,0.0
322,1000018,0.100591715976
323,1000009,0.22021166969
324,1000087,0.0
324,1000092,0.0490958921371
324,1000132,0.0950826518672
325,1000045,0.0
326,1000035,0.0909090909091
326,1000045,0.333333333333
326,1000121,0.0
327,1000011,2.07012383901
328,1000055,1.29761904762
329,1000055,0.231818181818
331,1000044,0.1875
331,1000074,0.0
332,1000015,1.5675
333,1000055,0.202554754176
333,1000132,0.207920792079
334,1000123,0.6
335,1000010,0.184252216749
335,1000018,0.172339158342
336,1000042,0.0
337,1000015,0.0978723404255
338,1000015,0.333505256893
339,1000015,1.43333333333
340,1000015,0.689398335315
341,1000010,1.265625
341,1000018,1.20593220339
342,1000132,0.00133928573042
343,1000009,0.81075
344,1000007,1.20453194651
344,1000009,1.44910714286
345,1000009,1.2796460177
345,1000011,1.27777777778
346,1000009,0.493992123532
346,1000011,0.689538671926
347,1000028,1.06153846154
348,1000009,1.42051282051
348,1000022,0.478571428571
348,1000153,0.0
349,1000028,0.4949855205
350,1000009,0.185790025863
351,1000007,1.39725519288
351,1000009,1.54642857143
352,1000009,0.727559055118
352,1000012,0.641666666667
353,1000009,0.71351852417
353,1000012,0.45889698231
353,1000014,0.678375
354,1000009,1.42269230769
354,1000057,1.54827586207
355,1000022,0.50390625
355,1000024,1.05
356,1000009,0.799605209487
356,1000013,1.20054253472
357,1000009,0.0587996390368
357,1000011,0.0834612936144
358,1000092,0.128665123457
359,1000092,0.227303155007
360,1000018,0.0986597492434
360,1000057,0.135126859143
361,1000003,0.593233082707
361,1000030,0.398630136986
362,1000011,2.0730878187
363,1000009,1.55917721519
364,1000007,1.39851851852
364,1000009,1.54150943396
365,1000015,0.0307163681799
366,1000015,1.48255033557
367,1000015,0.040582151989
368,1000132,0.0
369,1000007,0.414949050265
369,1000009,0.52077243788
370,1000007,1.41053019146
370,1000009,1.5773006135
371,1000053,9.73709797556e-05
372,1000011,2.08347457627
373,1000011,0.692014366328
374,1000055,1.4224137931
375,1000055,1.50833333333
376,1000055,1.47580645161
377,1000003,0.391714403689
377,1000030,0.173945192453
378,1000105,0.0
378,1000132,0.489473130968
379,1000053,0.141935483871
380,1000015,0.204701855297
380,1000018,0.218903493409
380,1000029,0.234782753425
381,1000015,0.305011383271
381,1000018,0.319420436157
381,1000019,0.319062497881
382,1000015,1.20736196319
382,1000018,1.20621890547
382,1000019,1.22142857143
383,1000003,1.33277777778
383,1000007,1.41433823529
384,1000028,1.59333333333
385,1000009,0.19474969475
385,1000012,0.245934623394
386,1000011,0.702278761536
387,1000009,0.314815331233
387,1000011,0.415633065299
388,1000015,1.51067073171
389,1000015,1.46212121212
390,1000015,1.21265060241
391,1000015,1.21437125749
391,1000019,1.23103448276
392,1000015,1.21607142857
392,1000020,1.39262295082
392,1000022,0.548461538462
393,1000015,0.0532544378698
393,1000020,0.0325203252033
393,1000022,0.680519480519
394,1000003,0.225267966965
394,1000015,0.0411764705882
394,1000024,0.277777777778
394,1000109,0.0
395,1000003,1.1512254902
395,1000015,1.01949317739
396,1000015,0.613114352353
397,1000015,0.412284066199
398,1000015,0.641637939289
399,1000012,0.0275837363427
399,1000061,0.0347648262019
400,1000003,1.07051282051
400,1000015,1.4312849162
401,1000012,1.47279693487
402,1000015,0.634535493827
403,1000015,0.426238529491
404,1000015,0.655144265888
405,1000009,0.521989808492
405,1000011,0.499088422595
406,1000023,0.0
406,1000087,0.204545454545
407,1000023,0.375
407,1000087,0.375
408,1000087,0.0187139952558
409,1000012,0.759023114669
410,1000012,0.890102880658
411,1000083,0.0
412,1000004,0.0474243934862
412,1000053,0.0165165872936
413,1000004,0.061801367109
414,1000018,0.587961658171
414,1000019,0.643041666667
415,1000083,2.0
416,1000012,1.59057971014
417,1000012,0.804524607854
418,1000003,0.269862955918
418,1000012,0.362489306717
419,1000007,1.01130690162
420,1000123,0.7125
420,1000132,1.52142857143
421,1000044,0.046875
421,1000079,0.0633802817674
421,1000093,0.0
422,1000063,0.149514563107
422,1000104,0.0
423,1000003,0.542340587961
424,1000003,0.391179975502
424,1000007,0.407482809192
424,1000028,0.528260212816
425,1000003,0.0916257654207
425,1000007,0.0945754515213
425,1000028,0.126530612245
426,1000003,0.620311929328
426,1000007,0.624877515373
426,1000028,0.935559076505
427,1000003,0.546805183325
427,1000030,0.39809622196
428,1000003,0.156474563801
428,1000030,0.0723246566181
429,1000003,0.189251812751
430,1000003,1.15748407643
431,1000034,0.0
431,1000035,0.132352941176
431,1000045,0.722222222222
431,1000087,0.223958333333
431,1000121,1.5
432,1000035,0.242857142857
432,1000044,0.535714285714
432,1000121,2.75
433,1000012,3.88550837402e-05
433,1000061,3.86085403959e-11
434,1000003,1.05853363568
435,1000003,1.10079113924
435,1000004,0.842789968652
435,1000007,1.26057142857
436,1000061,1.13643410853
437,1000012,0.234432234424
437,1000061,0.228761199816
438,1000061,0.920814479638
439,1000009,0.0935671542553
439,1000011,0.122616345827
440,1000007,0.625201312167
441,1000012,0.599548200197
441,1000061,0.588793185077
442,1000105,0.140438518519
443,1000014,0.736764705882
444,1000009,0.760859283665
445,1000132,0.0315393518519
446,1000123,0.462
447,1000092,0.30150462963
449,1000092,0.5625
450,1000014,0.0132191278857
450,1000028,0.0174499230583
451,1000007,0.0736183316357
451,1000011,0.104586233097
452,1000009,0.149030571983
453,1000007,1.25131396957
454,1000007,1.25511049724
455,1000003,1.06825897551
456,1000003,1.07244684037
457,1000003,1.081624123
458,1000003,0.0913519145611
458,1000030,0.0638542665388
459,1000007,1.4384137931
460,1000003,0.591051064197
460,1000030,0.520403530252
461,1000011,1.31379310345
462,1000009,1.48155339806
463,1000009,0.150652896493
464,1000042,0.0
464,1000053,0.192771084337
464,1000105,0.0
465,1000053,0.190119760479
466,1000123,0.792857142857
467,1000012,0.029570309172
467,1000015,0.0361009772524
468,1000012,1.05247747748
468,1000015,1.10497737557
469,1000010,1.0
470,1000012,0.117490019929
471,1000015,0.0
472,1000003,1.11137724551
472,1000010,1.08823529412
472,1000012,0.822058823529
473,1000014,0.104462854089
474,1000012,1.24104234528
474,1000015,0.948430493274
475,1000003,0.0
475,1000026,1.60869565217
476,1000003,1.07451814059
476,1000030,0.940311173975
477,1000007,1.21825068871
478,1000011,0.229861383935
479,1000010,0.346153547133
479,1000011,0.691419277707
480,1000014,0.1301667663
481,1000153,0.0
482,1000007,1.25955983494
482,1000153,0.15
483,1000014,0.125785832493
484,1000012,1.13614718615
485,1000012,1.17907227616
486,1000009,0.0320079522863
486,1000011,0.0403289966305
487,1000023,0.112766799842
487,1000063,0.160128658736
487,1000121,0.283950617284
488,1000007,1.26332417582
488,1000153,0.5
489,1000003,1.09269464462
489,1000030,0.954621848739
490,1000014,0.63106220292
490,1000030,0.519379771892
491,1000132,1.36184210526
492,1000132,0.510776635804
493,1000014,0.332855131036
494,1000014,0.0128865979381
495,1000105,1.80555555556
496,1000006,0.211350857134
496,1000007,0.252923138652
496,1000153,0.0762747173997
497,1000015,0.0714285714286
498,1000015,0.0991694120576
499,1000015,0.0912133891213
500,1000007,0.152307954352
500,1000022,0.0647663551402
501,1000027,0.0
502,1000014,1.31641025641
502,1000153,0.705882352941
503,1000015,0.159071950166
504,1000015,0.105737704918
505,1000063,0.101215478316
505,1000105,0.258951
506,1000063,0.107142857143
506,1000084,0.0909090909091
507,1000092,0.678571428571
508,1000004,0.126231355667
508,1000063,0.1359196638
508,1000085,0.0
509,1000020,0.135676648336
509,1000057,0.144675015603
510,1000014,0.0204081632653
511,1000020,1.39264705882
511,1000153,0.6
512,1000035,0.145833333333
513,1000084,0.132352538287
513,1000093,0.328115869438
514,1000007,0.357937680263
514,1000096,0.0
515,1000003,0.831360946746
515,1000012,1.06397849462
516,1000020,1.69744525547
516,1000057,1.80707964602
517,1000020,0.211288835127
517,1000057,0.224702344254
519,1000012,0.555612319627
520,1000003,0.184997892962
520,1000012,0.0118667275217
520,1000024,0.257142857143
521,1000012,1.11411889597
522,1000015,0.0609214910454
523,1000015,0.236911826425
524,1000015,0.411858236392
525,1000015,1.20274509804
526,1000012,0.560866801041
527,1000015,0.13203125
528,1000003,1.09859943978
528,1000030,0.999727891156
529,1000003,0.271111517302
529,1000030,0.250050750205
530,1000003,0.219561912763
530,1000030,0.209060724403
531,1000003,1.11406802721
531,1000030,1.09714285714
532,1000073,0.0
533,1000043,0.166665
534,1000014,1.30532994924
535,1000003,1.12229005562
535,1000030,1.12216748768
536,1000020,1.4698630137
536,1000022,0.52
537,1000005,0.0
538,1000014,0.415935917071
538,1000153,0.32099431404
541,1000011,1.0418065301
542,1000011,2.10063559322
543,1000003,0.295657467532
543,1000018,0.0584967320261
544,1000011,0.349664487401
545,1000009,1.56884328358
545,1000153,0.975
546,1000011,2.08455114823
547,1000003,1.17379603399
547,1000018,1.15219512195
548,1000018,1.04417475728
548,1000020,0.727210884354
549,1000073,0.75
550,1000018,0.0391304347826
550,1000020,0.0310810810811
551,1000092,0.137614678891
552,1000092,0.225514403292
553,1000104,0.0
554,1000104,1.125
555,1000063,0.0482629213313
555,1000104,0.183127572016
556,1000011,1.04536263021
557,1000028,0.0
558,1000023,0.0
558,1000063,5.21920663339e-06
559,1000012,0.142146801141
559,1000018,0.257348082605
560,1000007,0.64097676437
561,1000030,0.856898656899
562,1000030,0.504915972422
563,1000020,0.236516168579
563,1000022,0.0909967056646
564,1000004,0.843672839506
564,1000153,0.926086956522
565,1000012,0.0897169537619
566,1000011,0.191284663259
567,1000003,0.0618488228005
567,1000024,0.0708333333333
568,1000023,0.571428571429
568,1000063,0.0741935483871
568,1000134,0.0
569,1000014,0.0464260856572
569,1000015,0.0436077229592
570,1000020,1.50193548387
570,1000022,0.690243902439
571,1000020,1.45641025641
571,1000022,0.672289156627
572,1000018,0.418429521596
572,1000057,0.548506203489
572,1000153,0.312675218621
573,1000012,0.110035602902
573,1000061,0.137799834167
574,1000061,1.0686695279
575,1000012,0.0230655582259
575,1000061,0.0199054188226
576,1000061,0.0
577,1000012,0.024916597521
578,1000012,0.609933985115
579,1000055,0.76171875
579,1000132,0.795068027211
580,1000011,1.04746985176
581,1000055,0.194117647059
582,1000011,2.10050505051
583,1000011,0.0958207313653
584,1000014,0.0285087719298
585,1000012,1.19687261632
586,1000011,3.99832389623e-11
586,1000026,0.285865296933
587,1000026,0.281581143527
587,1000153,0.0
588,1000009,0.170640495868
589,1000014,0.82423580786
589,1000153,0.404545454545
590,1000121,0.677083333333
591,1000015,0.133098591549
592,1000015,0.0147081233065
593,1000015,0.155254237288
594,1000007,0.176131805145
594,1000022,0.112095391718
595,1000015,1.32837837838
596,1000007,0.478201614698
596,1000011,0.512189687965
597,1000004,0.0123076923077
598,1000087,0.0855263160062
598,1000124,0.0
599,1000087,0.358637595663
599,1000124,0.839285714286
600,1000004,0.0040899795501
601,1000011,2.07495256167
602,1000012,0.465941337754
603,1000078,0.0
603,1000121,0.388805389404
604,1000078,0.3
604,1000121,0.0
605,1000078,1.34375
605,1000121,1.88461538462
606,1000015,0.0839014442971
607,1000078,1.25
607,1000121,1.78571428571
608,1000078,0.7175
608,1000121,0.884166666667
609,1000078,0.3
609,1000121,0.0882352941176
610,1000078,1.51923076923
610,1000121,1.86111111111
611,1000015,1.23511705686
612,1000003,1.21429848079
613,1000003,0.130238205059
613,1000030,0.125952961294
615,1000057,0.181308404035
616,1000004,0.00817520660127
617,1000087,0.00161930392738
617,1000124,0.0019847103793
618,1000087,0.138345118741
618,1000124,0.141005440503
619,1000004,0.0101358321903
619,1000124,0.00969387755102
620,1000007,0.614587191331
620,1000153,0.476762543253
621,1000024,0.495833333333
622,1000011,1.03531497503
623,1000087,0.286405709598
623,1000124,0.295080934999
624,1000013,0.758542899408
624,1000153,0.51328125
625,1000003,0.202931359876
625,1000024,0.279639639639
626,1000010,1.23026315789
626,1000018,1.19744186047
627,1000023,0.5
627,1000063,0.0696
628,1000015,0.179333333333
629,1000015,0.192026578073
630,1000028,1.62524271845
631,1000015,0.623608613657
632,1000015,0.0863486842105
633,1000015,0.20262295082
634,1000012,0.00666516014372
635,1000003,0.176242958688
636,1000023,0.328125
636,1000063,0.0416666666667
636,1000129,0.0
636,1000134,1.0
637,1000018,1.07106481481
637,1000029,0.926515151515
638,1000023,0.397058823529
638,1000063,0.0531496062992
639,1000010,0.438201831529
639,1000018,0.403283946983
640,1000087,0.00422772857317
640,1000153,0.0799861495845
641,1000011,0.00897071911712
641,1000153,0.145546875
642,1000003,0.0929501658905
642,1000018,0.034974862259
643,1000018,1.08378378378
643,1000029,0.94962406015
644,1000023,0.0427175201026
644,1000063,0.00600004140598
644,1000129,0.0738478256187
644,1000134,0.0725782174876
645,1000009,0.125322338925
646,1000009,1.19517241379
647,1000009,1.5589347079
648,1000024,1.72252252252
649,1000023,0.62775297619
649,1000063,0.149916163649
650,1000015,0.110294117647
651,1000015,0.122964169381
652,1000015,0.0133203378817
653,1000011,2.09445488722
654,1000009,0.0825966865745
654,1000011,0.0991333793485
655,1000044,0.176134430727
655,1000121,0.227677342016
656,1000010,1.64285714286
656,1000018,1.09686098655
657,1000004,0.0530465349849
657,1000116,0.0
657,1000155,0.0
657,1000295,0.0
657,1000327,0.0
657,1000328,0.0
657,1000329,0.0
658,1000328,2.25
659,1000121,0.206896548274
659,1000155,0.578571084105
659,1000327,0.578571084105
659,1000328,0.578016601562
659,1000329,0.578571084105
660,1000004,0.262407659033
660,1000044,0.335455246914
660,1000155,1.23816568047
660,1000295,1.1875
660,1000327,1.23816568047
660,1000328,1.23214285714
660,1000329,1.23816568047
661,1000044,0.8125
661,1000155,2.36666666667
661,1000327,2.36666666667
661,1000328,2.359375
661,1000329,2.36666666667
662,1000044,0.964285714286
662,1000155,2.46875
662,1000327,2.46875
662,1000328,2.55882352941
662,1000329,2.46875
663,1000035,0.0772726707716
663,1000044,0.319229658847
665,1000044,0.304057481481
666,1000020,0.194672131713
666,1000153,0.114164118656
667,1000007,1.43967105263
667,1000018,1.128125
668,1000010,0.178015564202
674,1000018,0.166641957005
674,1000020,0.238657183678
675,1000018,0.259156803605
675,1000020,0.366743440128
676,1000011,0.691150543085
677,1000011,2.07944344704
678,1000003,0.201319340442
678,1000030,0.215000603301
679,1000027,0.203125
680,1000014,1.15304347826
681,1000007,0.662483574244
681,1000153,0.547959183673
682,1000070,0.3427734375
683,1000068,0.0
684,1000087,0.190860384363
685,1000087,0.160293414379
685,1000124,0.165032553479
686,1000087,0.0944125356908
687,1000036,0.336170514147
688,1000019,0.0228538942581
688,1000026,0.00242546740778
688,1000153,0.0154419789014
688,1000158,0.0
689,1000018,0.0326224535989
689,1000020,0.0129681926278
690,1000011,1.0376715436
691,1000012,0.438554216867
691,1000018,1.00358649789
692,1000003,0.0646279350883
692,1000007,0.0867250945241
693,1000023,0.0184573002755
693,1000039,0.0
693,1000063,0.0105261870996
693,1000065,0.0
694,1000003,0.632500098736
694,1000007,0.619717149962
695,1000024,0.357894736844
696,1000009,1.56277955272
697,1000007,1.24660691421
698,1000007,0.621244198919
698,1000024,0.907418424374
699,1000003,0.212192878924
699,1000024,0.303097974721
700,1000011,0.983928571429
701,1000011,2.07843137255
702,1000011,0.729804270463
703,1000003,1.28655788656
703,1000026,0.771428571429
703,1000051,0.0
704,1000003,0.0928018914422
704,1000024,0.0826073546463
705,1000028,1.61730769231
706,1000014,0.138338439195
706,1000028,0.182984462065
707,1000028,1.63063063063
708,1000026,0.396756852552
709,1000026,0.431159461295
710,1000011,0.0998223275096
711,1000092,0.0
712,1000007,1.04068877551
712,1000153,1.01142857143
713,1000007,0.245158356701
713,1000153,0.229394999263
714,1000028,1.6375
715,1000012,0.584069710358
716,1000012,0.890794739851
717,1000012,0.166952191658
718,1000012,0.920769666101
719,1000012,0.454480872355
720,1000012,0.465197566654
721,1000012,0.914702581369
722,1000012,0.468317915401
723,1000012,0.947794528197
724,1000012,0.902396878484
725,1000012,0.452242445441
726,1000012,0.914032168608
727,1000012,0.919158361019
728,1000055,0.188571428571
728,1000063,0.141379310345
729,1000055,0.294444444444
729,1000063,0.167808219178
730,1000009,1.54267515924
730,1000011,1.46274165202
731,1000026,0.0695160615424
731,1000030,9.2977577876e-07
